lat,lon,wheelchair
52.5136531,13.4284623,unknown
52.5145701,13.426096,unknown
52.5126955,13.4200068,unknown
52.5144721,13.4262206,unknown
52.5145024,13.4259833,unknown
52.5145416,13.42751,unknown
52.5147617,13.4270185,unknown
52.5130343,13.4261888,yes
52.5138767,13.4274872,unknown
52.5177286,13.4322913,yes
52.5207044,13.4329748,no
52.5180981,13.4315264,yes
52.5180971,13.4315935,yes
52.5204639,13.4348979,unknown
52.5201729,13.4347607,yes
52.5208599,13.4325745,unknown
52.5209736,13.4322586,no
52.5194665,13.4331508,unknown
52.5189943,13.4325416,unknown
52.5184022,13.4328952,unknown
52.5184963,13.4331525,unknown
52.51903,13.432208,unknown
52.5184449,13.4328952,yes
52.5184554,13.4331561,yes
52.5239194,13.4324977,unknown
52.5196509,13.4325668,yes
52.5218904,13.4325876,no
52.5218666,13.4349917,no
52.5217,13.4352292,no
52.525309,13.4233832,unknown
52.5235199,13.4222037,unknown
52.5232608,13.4211659,unknown
52.5217387,13.423162,yes
52.5248109,13.4234918,unknown
52.5250171,13.4235582,unknown
52.5249058,13.4240034,limited
52.5242294,13.424045,unknown
52.5242205,13.4240562,unknown
52.5252211,13.4212153,yes
52.5252514,13.4208343,unknown
52.5211614,13.423198,unknown
52.5212794,13.423595,unknown
52.5240681,13.4240558,unknown
52.5132422,13.4379568,yes
52.5137106,13.4325456,yes
52.5157974,13.4362964,limited
52.5141773,13.434904,yes
52.5144769,13.4355434,unknown
52.5143608,13.4323558,unknown
52.5148717,13.4312622,yes
52.5145977,13.4311595,limited
52.5150569,13.4314626,unknown
52.5133572,13.4380572,yes
52.5135077,13.4381123,unknown
52.5158982,13.4339545,yes
52.5143455,13.4325244,yes
52.5142354,13.434934,yes
52.5134919,13.431182,unknown
52.5147485,13.4316878,unknown
52.5154658,13.4322172,unknown
52.52079,13.4211125,yes
52.5194952,13.4200199,unknown
52.5194889,13.4181158,unknown
52.5197428,13.417905,unknown
52.5194048,13.420808,unknown
52.5193446,13.4192222,unknown
52.5196922,13.420546,unknown
52.5192589,13.4201066,unknown
52.5197874,13.4230235,no
52.5205561,13.4219551,unknown
52.5197537,13.4231655,unknown
52.520664,13.4250778,unknown
52.5202929,13.4179095,yes
52.5198687,13.4217809,yes
52.5205889,13.4218118,unknown
52.5208834,13.4207947,yes
52.5194807,13.451848,yes
52.5202047,13.4514298,yes
52.5198802,13.4525636,unknown
52.5198924,13.4525355,unknown
52.5197889,13.4503543,yes
52.5196459,13.4517569,unknown
52.5153988,13.4609974,no
52.5127904,13.4497773,yes
52.5165571,13.4611428,unknown
52.5125161,13.4530213,no
52.5124379,13.4505118,yes
52.5129261,13.4489632,no
52.5126108,13.4508353,no
52.5123561,13.4539504,no
52.5129068,13.4490894,unknown
52.512984,13.4501398,unknown
52.5126061,13.4508787,unknown
52.5165352,13.4605326,limited
52.5162898,13.4464436,unknown
52.5149554,13.4541436,unknown
52.5153223,13.4608202,unknown
52.5181821,13.4613403,unknown
52.5175085,13.4616826,unknown
52.5174979,13.4616864,unknown
52.516701,13.4612169,unknown
52.5164116,13.4610876,unknown
52.5162367,13.4610014,unknown
52.515732,13.4607431,unknown
52.5099539,13.2965993,yes
52.5091332,13.3016351,unknown
52.5092524,13.3016056,unknown
52.5093748,13.3015814,unknown
52.5096266,13.2987379,yes
52.5096779,13.2805967,unknown
52.5088818,13.3016726,unknown
52.510017,13.2858719,unknown
52.5089993,13.3016565,unknown
52.5098817,13.2825272,unknown
52.5097113,13.2814631,yes
52.5091371,13.2980435,unknown
52.5087127,13.2727075,unknown
52.5092705,13.2967695,unknown
52.5091856,13.2967144,unknown
52.5096333,13.2988226,unknown
52.5092101,13.2997726,unknown
52.5095308,13.2783242,unknown
52.5094291,13.2773806,unknown
52.5091145,13.2755211,limited
52.5099653,13.2977888,unknown
52.5096638,13.2840145,unknown
52.5093673,13.3002607,no
52.5093635,13.3047478,yes
52.511747,13.2975184,unknown
52.5118592,13.2974995,limited
52.5103706,13.2974361,no
52.5106007,13.2969401,no
52.5100812,13.2977492,yes
52.5103771,13.2975749,yes
52.5103853,13.2968192,no
52.5104563,13.2968581,no
52.5102073,13.2977164,limited
52.5100102,13.297774,unknown
52.509698,13.2978698,unknown
52.5106878,13.2965747,yes
52.5094798,13.2979468,unknown
52.5103547,13.2976575,unknown
52.5136938,13.2965759,unknown
52.514126,13.2962363,limited
52.5123859,13.2938196,unknown
52.5102614,13.2967319,unknown
52.5103156,13.2967634,unknown
52.5101986,13.2967043,unknown
52.5080711,13.2996916,no
52.5086193,13.286954,unknown
52.5082522,13.2945832,unknown
52.508192,13.3018088,no
52.5078031,13.3007199,yes
52.5081325,13.292985,unknown
52.5080626,13.2954696,unknown
52.5077114,13.2958798,unknown
52.5081491,13.2952051,unknown
52.5080852,13.3011528,unknown
52.5081181,13.2970342,unknown
52.5077252,13.2940528,limited
52.5077115,13.2952782,unknown
52.5077908,13.2953239,unknown
52.5085474,13.2892668,limited
52.5083306,13.2955642,unknown
52.5078249,13.2869489,unknown
52.5078344,13.2993013,limited
52.5079595,13.2790061,unknown
52.506048,13.2143704,unknown
52.5055656,13.2418167,unknown
52.5069582,13.227796,unknown
52.5070329,13.2359746,unknown
52.5071449,13.2345459,unknown
52.5061217,13.2281571,limited
52.50604,13.2507966,unknown
52.5058796,13.2516854,unknown
52.5058798,13.2507683,unknown
52.5069385,13.2983528,unknown
52.5069334,13.2934044,no
52.5069685,13.2963963,unknown
52.5068902,13.292135,unknown
52.5069443,13.3008509,unknown
52.5069626,13.2961742,unknown
52.5069545,13.299576,unknown
52.5069868,13.2942893,unknown
52.5069261,13.2944812,unknown
52.5068902,13.3013526,yes
52.5070418,13.2854547,unknown
52.506944,13.3011382,unknown
52.5069528,13.2988394,unknown
52.5069444,13.3012336,unknown
52.5069703,13.2969809,unknown
52.506968,13.2976823,unknown
52.5069325,13.2981061,unknown
52.5069782,13.2971178,unknown
52.5069533,13.298193,unknown
52.5069558,13.2941095,unknown
52.507199,13.1470315,unknown
52.5078624,13.2406417,unknown
52.5077829,13.2799095,unknown
52.5078478,13.2799078,unknown
52.5076869,13.2834667,yes
52.5074937,13.1130283,unknown
52.5076332,13.275886,unknown
52.5078224,13.259944,yes
52.5075673,13.2767746,unknown
52.5075608,13.2413476,unknown
52.5078602,13.2494783,unknown
52.5078569,13.2787382,unknown
52.507682,13.2581871,unknown
52.5077066,13.279908,unknown
52.5077068,13.2790141,unknown
52.5075016,13.2790355,unknown
52.5094009,13.2676595,yes
52.5115002,13.2588887,unknown
52.5115279,13.2691515,unknown
52.5115965,13.2683681,unknown
52.5116089,13.2681173,unknown
52.5115777,13.2681863,unknown
52.5118225,13.2677699,unknown
52.5115615,13.2682156,unknown
52.511412,13.2685009,unknown
52.511865,13.2659793,unknown
52.5123612,13.258605,unknown
52.5120994,13.2643913,yes
52.5123167,13.2653691,yes
52.5114152,13.2639977,unknown
52.5112555,13.2527723,unknown
52.5109543,13.269304,unknown
52.5111825,13.2702224,unknown
52.5107877,13.171218,unknown
52.5113171,13.1720098,unknown
52.5110842,13.270074,unknown
52.5109,13.2165436,unknown
52.5109203,13.2693454,unknown
52.5119509,13.1076666,yes
52.5116387,13.2336225,unknown
52.5109782,13.2207572,unknown
52.5100603,13.2793054,unknown
52.509979,13.2735791,unknown
52.5101363,13.2777846,unknown
52.5100968,13.2709254,unknown
52.5100067,13.2734398,unknown
52.5104436,13.2819496,unknown
52.5100985,13.2809049,unknown
52.510237,13.2704881,unknown
52.510431,13.2701142,unknown
52.5102969,13.2703871,unknown
52.510163,13.2706426,unknown
52.5100411,13.2832798,no
52.509974,13.2726434,yes
52.5104008,13.281962,unknown
52.5101837,13.2807192,unknown
52.5101092,13.2809772,unknown
52.5104038,13.2820568,yes
52.5101937,13.2812044,unknown
52.5103096,13.282153,unknown
52.5105528,13.2868604,unknown
52.5086,13.2651271,unknown
52.509053,13.2653891,unknown
52.5104909,13.2710621,unknown
52.5105151,13.270988,unknown
52.510539,13.2699827,unknown
52.5105072,13.2700498,unknown
52.5086921,13.2696914,unknown
52.5098254,13.2726424,yes
52.5103456,13.2834037,unknown
52.510132,13.2801597,limited
52.5101425,13.2799904,unknown
52.5103293,13.2775864,no
52.5086629,13.2740415,unknown
52.510592,13.2874538,limited
52.5105755,13.2865021,yes
52.5116961,13.2276414,unknown
52.5127379,13.1966584,yes
52.5136736,13.1969814,unknown
52.5141933,13.190733,unknown
52.5133565,13.1958992,unknown
52.5121632,13.2006893,unknown
52.5123525,13.2008218,unknown
52.5130421,13.1962513,unknown
52.5131863,13.197477,yes
52.5139782,13.2318794,yes
52.512934,13.2417625,unknown
52.5129913,13.2456397,unknown
52.5118759,13.24084,unknown
52.5120028,13.2411501,unknown
52.5119508,13.1979481,no
52.5122982,13.2536585,unknown
52.5141454,13.2151047,unknown
52.5140411,13.1832326,unknown
52.5141122,13.1833026,unknown
52.5080581,13.2570908,unknown
52.5082574,13.2716815,unknown
52.5082451,13.2511048,unknown
52.5080771,13.2793923,unknown
52.5080531,13.249171,unknown
52.5087368,13.1681969,unknown
52.5083831,13.1674282,unknown
52.5082364,13.2797328,unknown
52.5083205,13.2797334,unknown
52.5083951,13.2797215,unknown
52.5084251,13.2389239,unknown
52.5085315,13.2368859,unknown
52.5086886,13.2439885,unknown
52.5085619,13.2743902,unknown
52.5081626,13.2797356,unknown
52.5081575,13.2789904,unknown
52.5066191,13.2995188,yes
52.5066568,13.2845552,no
52.5066545,13.2965913,unknown
52.5066437,13.2968728,unknown
52.5066803,13.2959529,no
52.5067402,13.2895755,unknown
52.5067178,13.2957868,unknown
52.5066429,13.3008805,unknown
52.5066329,13.2966756,unknown
52.5066456,13.2969052,unknown
52.5066287,13.2967695,unknown
52.5066206,13.3003238,unknown
52.506623,13.3004717,unknown
52.5065349,13.2962613,no
52.5065369,13.2908481,unknown
52.506486,13.2917597,unknown
52.5063495,13.2953028,unknown
52.5075439,13.2957886,unknown
52.507348,13.2956974,unknown
52.5065603,13.2901984,unknown
52.5064733,13.2989681,unknown
52.5066029,13.2942177,unknown
52.5061289,13.2959166,unknown
52.5057938,13.2960749,unknown
52.506253,13.2960652,unknown
52.5062211,13.294257,yes
52.5061448,13.2941973,no
52.5051584,13.2939044,limited
52.5057282,13.2920636,no
52.5058603,13.2939586,no
52.506033,13.2941088,unknown
52.5065562,13.2919952,unknown
52.5059424,13.294025,unknown
52.5064049,13.2944198,no
52.5065904,13.2943055,unknown
52.5099254,13.2547406,yes
52.5099415,13.273803,yes
52.5099665,13.2728601,unknown
52.5099793,13.2709366,unknown
52.5094468,13.1808122,unknown
52.5094999,13.2428623,unknown
52.5101895,13.1993289,unknown
52.5093116,13.2223259,yes
52.5094033,13.2223693,yes
52.5096799,13.129708,unknown
52.5097103,13.1301554,unknown
52.5096493,13.119729,unknown
52.5096412,13.1195398,unknown
52.5050521,13.2983792,unknown
52.5064376,13.299551,unknown
52.5052175,13.3012331,unknown
52.5066138,13.3011443,unknown
52.5066128,13.3013056,unknown
52.5066115,13.2985281,unknown
52.5066105,13.298656,unknown
52.506625,13.301605,unknown
52.5066255,13.3018134,unknown
52.5051241,13.298157,unknown
52.5051402,13.2980964,unknown
52.5050611,13.300445,unknown
52.506942,13.3016438,unknown
52.506288,13.2996459,unknown
52.5052697,13.297707,no
52.5056232,13.2992922,unknown
52.5062803,13.2990159,unknown
52.5062472,13.2990512,unknown
52.510147,13.2833167,no
52.5103534,13.291892,yes
52.5105387,13.2942094,no
52.5105257,13.2939841,no
52.5104359,13.2925169,no
52.5107151,13.2896367,yes
52.5101272,13.2873652,limited
52.5104649,13.2932481,yes
52.5106694,13.2882387,unknown
52.5135315,13.2648177,yes
52.5140478,13.2640212,unknown
52.5128165,13.2671428,unknown
52.5124446,13.2667006,unknown
52.5137662,13.2645054,unknown
52.5132318,13.2653932,unknown
52.5135734,13.2648818,unknown
52.5133082,13.2652689,unknown
52.5125237,13.2666003,unknown
52.5128654,13.2675958,unknown
52.5136549,13.2589531,unknown
52.5137412,13.2775919,limited
52.5124431,13.2718983,unknown
52.5136297,13.2659222,unknown
52.5129578,13.2656846,yes
52.5131559,13.2655402,yes
52.5066094,13.2697915,unknown
52.5071297,13.2790799,unknown
52.5062632,13.2834293,unknown
52.5063337,13.283372,unknown
52.507064,13.2610548,unknown
52.5070792,13.2765443,unknown
52.5067352,13.2777071,unknown
52.5068138,13.2790109,unknown
52.5065377,13.2826274,unknown
52.5073935,13.2417333,unknown
52.5065549,13.2827586,yes
52.5062522,13.2835054,unknown
52.5063214,13.2833452,yes
52.5071724,13.2797903,yes
52.5073621,13.2807019,unknown
52.5069544,13.2809051,unknown
52.5065899,13.2825497,unknown
52.5301934,13.4019536,unknown
52.5300551,13.3834656,unknown
52.5305027,13.382377,unknown
52.530478,13.4008329,no
52.5303145,13.4006084,unknown
52.5303206,13.4006114,unknown
52.5302653,13.4005933,unknown
52.5303185,13.4006047,unknown
52.530436,13.4005014,unknown
52.5248662,13.3951822,no
52.524695,13.4059977,unknown
52.525315,13.401667,unknown
52.5250459,13.400867,no
52.5249172,13.3874668,yes
52.5252743,13.4033498,unknown
52.5252286,13.4035892,no
52.5245232,13.4406294,no
52.5250792,13.4056139,yes
52.5256591,13.4473629,yes
52.5250879,13.3916942,unknown
52.5259068,13.4502083,no
52.5246465,13.4498296,unknown
52.527414,13.408165,unknown
52.527228,13.408023,no
52.528713,13.410963,no
52.5254986,13.4109678,no
52.5275506,13.4088779,yes
52.5272891,13.4085719,yes
52.5258984,13.4114358,limited
52.5265258,13.4133122,yes
52.5273608,13.4091849,yes
52.5292178,13.4110178,unknown
52.5285957,13.4114736,no
52.5286645,13.4111543,no
52.5286535,13.4112251,limited
52.528469,13.4119218,no
52.5290695,13.4089621,no
52.5286181,13.4113946,unknown
52.5291103,13.4087836,unknown
52.528632,13.4113455,limited
52.5285415,13.4116653,no
52.5285367,13.4120571,unknown
52.5285307,13.4120508,unknown
52.5285246,13.4120446,unknown
52.5285186,13.4120383,unknown
52.5282208,13.4127819,limited
52.5304311,13.4008728,no
52.5302529,13.4017174,unknown
52.5300852,13.4619077,limited
52.5306542,13.4286665,unknown
52.5297294,13.4466641,no
52.5297274,13.4555722,unknown
52.5300803,13.4241163,unknown
52.5306392,13.4318966,unknown
52.5304979,13.4614478,unknown
52.5303798,13.4441073,no
52.5326369,13.4522821,yes
52.5324756,13.4574397,unknown
52.5318429,13.4572912,unknown
52.5323873,13.4503159,unknown
52.5323311,13.4357348,no
52.5322847,13.4352557,no
52.5322419,13.4351683,unknown
52.5322319,13.4351418,unknown
52.532145,13.4361836,unknown
52.5321047,13.440774,yes
52.5325425,13.4414563,no
52.5322164,13.4405574,yes
52.5322834,13.4403994,no
52.5324869,13.441584,unknown
52.5330722,13.4128336,no
52.5301423,13.4177731,yes
52.5322802,13.4191593,unknown
52.5304718,13.4185069,yes
52.5294567,13.4184666,yes
52.5314432,13.4132786,unknown
52.5296903,13.4116984,unknown
52.5309057,13.4122027,unknown
52.5308256,13.4123089,yes
52.5319361,13.4157898,unknown
52.5320357,13.412035,yes
52.530925,13.418839,unknown
52.5294474,13.4133499,yes
52.5319357,13.4127191,yes
52.5304238,13.4170247,unknown
52.5294934,13.413028,unknown
52.5280569,13.4507836,unknown
52.5280931,13.457164,yes
52.5286676,13.4596091,yes
52.528203,13.456994,unknown
52.5289955,13.4569856,unknown
52.5287536,13.4254008,unknown
52.5282883,13.4245886,yes
52.5293893,13.43391,unknown
52.5289492,13.4169263,no
52.5287553,13.4287168,unknown
52.528598,13.425709,unknown
52.5288204,13.4249758,yes
52.5287084,13.4252134,unknown
52.5289007,13.4250691,limited
52.5293516,13.425576,unknown
52.5264422,13.3869757,yes
52.5255657,13.4044505,limited
52.5242779,13.3921213,yes
52.5240129,13.3971358,no
52.527474,13.3958443,yes
52.5256883,13.3988716,no
52.5282063,13.3928226,yes
52.5264535,13.3933209,no
52.5272448,13.3991334,unknown
52.5252864,13.3982393,no
52.5274504,13.3981267,yes
52.5275655,13.398065,no
52.5276526,13.3980245,unknown
52.5265825,13.4014714,unknown
52.5340134,13.4565407,yes
52.5339528,13.4384403,unknown
52.5340949,13.436712,unknown
52.5340891,13.4367191,unknown
52.5335406,13.4363569,unknown
52.5337144,13.4332979,unknown
52.5337257,13.43327,unknown
52.534038,13.4319966,unknown
52.5340328,13.4320195,unknown
52.5340258,13.4320437,unknown
52.5340626,13.445373,unknown
52.5339869,13.3980928,unknown
52.5328332,13.3990988,unknown
52.5329328,13.3990666,unknown
52.5330339,13.3990291,unknown
52.5330013,13.3991015,unknown
52.5329034,13.3991404,unknown
52.5338305,13.4052276,no
52.5337329,13.4051378,no
52.5336288,13.4050279,no
52.5336786,13.4050796,unknown
52.5336676,13.4050304,unknown
52.5339916,13.4151273,limited
52.5340588,13.415202,no
52.5338505,13.405199,unknown
52.5333743,13.3988848,unknown
52.5334592,13.3988575,unknown
52.5333039,13.4047241,no
52.5332715,13.4046992,no
52.5331749,13.4046108,no
52.5335481,13.407098,unknown
52.533308,13.4109482,yes
52.5336025,13.4252749,limited
52.5341349,13.415277,unknown
52.5328443,13.4235918,unknown
52.5329966,13.4288248,no
52.5328339,13.4286374,limited
52.5327246,13.4285092,unknown
52.5329386,13.4287575,unknown
52.533806,13.4250515,limited
52.5333155,13.4202437,unknown
52.5328287,13.4302617,limited
52.5328903,13.4301031,unknown
52.5327765,13.4303764,unknown
52.5327948,13.429563,unknown
52.5341399,13.4302131,yes
52.5326892,13.4305412,unknown
52.5282638,13.4028542,yes
52.5279627,13.4054474,unknown
52.5272065,13.4063947,yes
52.5273506,13.4062656,no
52.5273307,13.4057043,no
52.5274505,13.4050488,no
52.5278511,13.4029746,yes
52.5280203,13.4047593,unknown
52.5253555,13.4050045,no
52.5284921,13.4024055,limited
52.5286295,13.4022809,limited
52.5287531,13.4018659,yes
52.5287282,13.4021977,yes
52.5285734,13.4020169,no
52.5285436,13.4020449,no
52.5284432,13.4024425,no
52.5283697,13.4025041,no
52.5284184,13.4021577,no
52.5276624,13.402782,no
52.5270202,13.4052507,unknown
52.5320263,13.3970186,yes
52.5322247,13.394771,unknown
52.5323116,13.3945067,unknown
52.5324542,13.3974236,unknown
52.5325381,13.3910002,unknown
52.532349,13.4016277,yes
52.5325676,13.3951369,unknown
52.5321634,13.4235027,unknown
52.5326604,13.3985793,unknown
52.5323828,13.4121244,limited
52.5324268,13.4121425,unknown
52.532206,13.410164,limited
52.53246,13.4258719,unknown
52.5325806,13.424351,limited
52.5325468,13.4308453,unknown
52.5323194,13.4306293,no
52.5322642,13.4307632,unknown
52.5323532,13.4305604,unknown
52.5324531,13.4349309,unknown
52.5323691,13.4348222,unknown
52.5323302,13.4347756,unknown
52.532263,13.4346824,unknown
52.5322095,13.4346099,unknown
52.5323376,13.4313754,unknown
52.5323722,13.4312891,unknown
52.5322516,13.4307895,unknown
52.5322307,13.4308411,unknown
52.5322267,13.4308734,unknown
52.5321705,13.4309982,unknown
52.5321207,13.4310972,unknown
52.5317438,13.4321951,unknown
52.53199,13.4287064,unknown
52.5317294,13.4344685,yes
52.5316651,13.4321297,limited
52.5318367,13.4340845,unknown
52.53205,13.432014,unknown
52.5316404,13.4330082,unknown
52.5317654,13.4326768,unknown
52.5318263,13.4325335,unknown
52.5318735,13.4324386,unknown
52.5319145,13.4323212,unknown
52.5319691,13.4322073,unknown
52.531873,13.431646,unknown
52.531787,13.4318717,unknown
52.5316693,13.4343918,unknown
52.5319458,13.4348041,unknown
52.5320442,13.4363923,unknown
52.5319711,13.4365524,unknown
52.527237,13.4274461,yes
52.5272074,13.4274392,yes
52.5274883,13.4054833,unknown
52.5274543,13.4483964,yes
52.5267044,13.4473225,unknown
52.5275223,13.415304,no
52.5274834,13.4154439,no
52.5263822,13.4469017,unknown
52.5271606,13.4493535,unknown
52.5272291,13.4493082,unknown
52.5272715,13.4492758,unknown
52.5270798,13.4070796,yes
52.5271143,13.4068883,unknown
52.5265613,13.4274014,limited
52.5287382,13.4087694,no
52.5287891,13.4084848,no
52.5337458,13.409914,unknown
52.5284227,13.4093485,no
52.5276627,13.407285,unknown
52.5313873,13.4080798,unknown
52.5284465,13.4083646,yes
52.5317353,13.4079412,yes
52.5290757,13.4100804,unknown
52.5320014,13.4077581,unknown
52.5288567,13.4101995,unknown
52.5321836,13.4107782,unknown
52.529099,13.4088328,no
52.5297672,13.4074898,no
52.5300226,13.4012512,yes
52.529452,13.400719,yes
52.5295523,13.4027352,no
52.5295187,13.4013029,no
52.5295976,13.401889,no
52.5297296,13.4008364,limited
52.5294213,13.4000215,yes
52.5297484,13.402598,unknown
52.5297422,13.4019,unknown
52.5299774,13.4006925,unknown
52.529432,13.401194,yes
52.529537,13.4031727,unknown
52.5293952,13.4018639,no
52.5295019,13.406476,unknown
52.529497,13.4065056,unknown
52.5294983,13.4064982,unknown
52.5294995,13.4064908,unknown
52.5295007,13.4064834,unknown
52.5295346,13.4017736,limited
52.5312229,13.4288034,unknown
52.5308762,13.3896253,unknown
52.5315773,13.4272249,limited
52.5309214,13.391749,unknown
52.531348,13.448203,unknown
52.5308356,13.4005876,unknown
52.5315066,13.3999497,unknown
52.5308844,13.4196456,unknown
52.5312805,13.4029162,yes
52.5315225,13.4421124,unknown
52.5310661,13.4342397,unknown
52.5315809,13.4337376,no
52.5314885,13.4325385,yes
52.5315207,13.4332395,unknown
52.5315575,13.4324019,unknown
52.5314338,13.4326999,unknown
52.5313631,13.4328211,unknown
52.530817,13.4433883,no
52.5330682,13.4492192,unknown
52.5331581,13.4494407,unknown
52.5333393,13.4489241,unknown
52.5329708,13.4341148,unknown
52.5328819,13.452293,yes
52.533346,13.4559059,unknown
52.5328707,13.4520356,yes
52.5329073,13.4499121,unknown
52.5332199,13.4358261,unknown
52.5329085,13.435103,unknown
52.5329711,13.4350773,unknown
52.5332185,13.4338222,unknown
52.5334173,13.4566214,unknown
52.5332843,13.4419371,unknown
52.5179169,13.38812,no
52.5201612,13.3920037,no
52.5202282,13.4029683,yes
52.5235536,13.3988452,unknown
52.5203163,13.387688,yes
52.5214195,13.3793338,unknown
52.519357,13.392995,no
52.5201311,13.3870078,yes
52.5236245,13.3900616,yes
52.5054908,13.394292,unknown
52.504972,13.3921875,unknown
52.5050597,13.3905615,no
52.5057583,13.3936764,unknown
52.5062479,13.3979193,unknown
52.5057617,13.395417,unknown
52.5048684,13.3965897,unknown
52.5039254,13.3926624,unknown
52.5059083,13.394005,unknown
52.5051485,13.3935875,unknown
52.5049589,13.3905699,no
52.5060323,13.390437,limited
52.5051272,13.3972549,yes
52.5055881,13.3930407,unknown
52.5048232,13.3893836,unknown
52.5053879,13.3905401,no
52.505459,13.3905386,unknown
52.5086568,13.3938575,unknown
52.5170619,13.3862073,unknown
52.5109757,13.3933475,unknown
52.5136487,13.3896729,yes
52.5137381,13.3898145,yes
52.5092834,13.378505,unknown
52.5108978,13.3808618,yes
52.5112345,13.3879451,yes
52.5150372,13.397963,yes
52.5120206,13.3955447,unknown
52.5141252,13.3892862,no
52.5142735,13.3892608,no
52.5166047,13.3809897,yes
52.5110329,13.3935068,limited
52.5144643,13.3909521,yes
52.508925,13.3922686,yes
52.5092455,13.3986308,unknown
52.5004399,13.3864643,unknown
52.5008943,13.3873617,unknown
52.4979683,13.3852305,unknown
52.4983641,13.3848792,unknown
52.4982443,13.3853195,unknown
52.498214,13.386625,unknown
52.4975229,13.3801461,unknown
52.497781,13.3846856,unknown
52.4978947,13.3831132,unknown
52.4967166,13.3856664,unknown
52.4986998,13.3830121,no
52.4990512,13.3827089,no
52.4991473,13.3827361,no
52.4965099,13.3850921,unknown
52.4996114,13.3836162,unknown
52.4986943,13.3791929,unknown
52.4990847,13.3781469,yes
52.4964654,13.3846926,unknown
52.4984142,13.3810486,yes
52.4984384,13.3813442,limited
52.4997013,13.3854418,unknown
52.4970866,13.3976535,unknown
52.4969707,13.396474,unknown
52.4968942,13.3970182,unknown
52.4984722,13.397659,yes
52.4969813,13.4060465,limited
52.4970766,13.4036186,yes
52.4936036,13.3974811,unknown
52.4990989,13.3998617,unknown
52.4990505,13.3998484,unknown
52.4958172,13.4055132,no
52.4984377,13.4054163,unknown
52.4967138,13.4010886,limited
52.4973984,13.4047665,yes
52.4937478,13.4055674,unknown
52.4939405,13.3973536,no
52.4841252,13.3839245,unknown
52.4854446,13.3824177,unknown
52.483456,13.3863858,unknown
52.4835239,13.3869011,unknown
52.4848435,13.3832685,unknown
52.4849208,13.3873704,unknown
52.483875,13.3807592,unknown
52.4833465,13.3878374,unknown
52.488693,13.3844586,yes
52.4872184,13.3885365,unknown
52.4876383,13.3823739,unknown
52.4856611,13.3871812,unknown
52.4846126,13.3862852,no
52.4847375,13.3851925,no
52.4851498,13.3866995,no
52.4851407,13.3834322,no
52.4851361,13.38228,unknown
52.4874142,13.3818775,no
52.4843887,13.3844875,unknown
52.4845201,13.3855161,unknown
52.4882271,13.3884686,limited
52.4838796,13.3885778,unknown
52.4839261,13.3834626,unknown
52.4847576,13.3823418,unknown
52.5104575,13.3896433,yes
52.5077948,13.3930693,yes
52.5078952,13.3894326,limited
52.5080796,13.3939009,unknown
52.5087471,13.3904174,yes
52.5089916,13.3889337,unknown
52.5080062,13.3937303,unknown
52.5082065,13.3951576,unknown
52.5084018,13.3913059,unknown
52.5083279,13.3906732,yes
52.5077765,13.3940022,unknown
52.5078733,13.3912622,unknown
52.5078413,13.3909542,unknown
52.5089183,13.38926,unknown
52.5084488,13.389932,unknown
52.5074737,13.3951132,unknown
52.5076191,13.3916108,unknown
52.5092996,13.3898515,yes
52.5088158,13.3899808,unknown
52.5072974,13.3940855,yes
52.4892682,13.3944108,yes
52.4892908,13.3951386,yes
52.4892148,13.3949227,yes
52.4893791,13.3944173,yes
52.489362,13.3945395,yes
52.4891704,13.3952825,unknown
52.4892847,13.3952141,yes
52.4892259,13.3948061,yes
52.4893757,13.3944851,yes
52.48921,13.3954525,unknown
52.4894131,13.390699,no
52.4892078,13.3946146,yes
52.4891707,13.3952427,unknown
52.4892296,13.3944191,yes
52.4893798,13.3949052,yes
52.489229,13.3945045,yes
52.4892319,13.3943588,yes
52.4891812,13.3951604,yes
52.4894745,13.3867705,no
52.4893218,13.3933106,yes
52.4891838,13.3977025,unknown
52.4893534,13.3911006,no
52.4889666,13.3977281,yes
52.4895162,13.389023,unknown
52.4895667,13.3887423,unknown
52.4894783,13.3902695,no
52.4992468,13.3930786,unknown
52.4979595,13.3914472,limited
52.4979427,13.3912711,unknown
52.4985096,13.3919836,unknown
52.5000144,13.3930363,unknown
52.4978311,13.3904228,yes
52.5000005,13.3882229,unknown
52.4996494,13.3878116,limited
52.4998054,13.3914559,limited
52.4994883,13.3906535,yes
52.4994281,13.3905723,unknown
52.4995505,13.3907627,unknown
52.4895721,13.4092379,yes
52.4909125,13.4043357,unknown
52.4932773,13.4063077,unknown
52.493553,13.4062149,unknown
52.491406,13.4103338,unknown
52.4916951,13.4030431,unknown
52.4916035,13.4031723,unknown
52.4900795,13.4032344,unknown
52.489955,13.4039094,unknown
52.4929716,13.4063013,unknown
52.4897302,13.4050303,unknown
52.4899311,13.4040298,unknown
52.4908455,13.4058308,unknown
52.49089,13.4058513,unknown
52.4909374,13.4062295,unknown
52.4912216,13.4078495,unknown
52.4896718,13.4086687,unknown
52.4928337,13.4085364,yes
52.4896534,13.4053343,unknown
52.4902337,13.402517,limited
52.4932452,13.3883908,yes
52.4937699,13.3886708,unknown
52.4938293,13.38871,unknown
52.4938417,13.3887182,unknown
52.49156,13.3908695,unknown
52.4930292,13.3886402,unknown
52.492475,13.3872181,yes
52.4933611,13.387605,unknown
52.492984,13.3913203,unknown
52.4920111,13.3905873,unknown
